Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
607046,Llamadas telefónicas,Roberto Bolaño,"Bolaño, Roberto",,"=""8433967134""","=""9788433967138""",4,4.01,Editorial Anagrama,Mass Market Paperback,208,2006,1997,2021/09/01,2021/08/13,,,read,,,,1,0
2764334,Los tipos duros no bailan,Norman Mailer,"Mailer, Norman",Francesc Roca,"=""8433920618""","=""9788433920614""",3,3.50,Editorial Anagrama S.A.,Mass Market Paperback,326,1992,1984,2021/08/23,2021/08/19,,,read,,,,1,0
51462867,"Antes de que se enfríe el café (Antes de que se enfríe el café, #1)",Toshikazu Kawaguchi,"Kawaguchi, Toshikazu",Marta Morros Serret,"=""8401024196""","=""9788401024191""",4,3.65,Plaza & Janés,Paperback,271,2021,2015,2021/08/16,2021/08/13,,,read,,,,1,0
55076808,Seré feliz mañana,Xacobe Pato,"Pato, Xacobe",,"=""8467059842""","=""9788467059847""",4,3.96,Espasa,Paperback,304,2020,2020,2021/08/14,2021/07/31,,,read,,,,1,0
45693951,"Belleza roja (Abad y Barroso, #1)",Arantza Portabales,"Portabales, Arantza",,"=""""","=""""",4,3.97,LUMEN,Kindle Edition,418,2019,2019,2021/07/31,2021/07/26,,,read,,,,1,0
38966507,Talión,Santiago Díaz,"Díaz, Santiago",,"=""8408186078""","=""9788408186076""",4,4.10,Planeta,Hardcover,448,2018,2018,2021/07/26,2021/07/25,,,read,,,,1,0
50619572,La vida verdadera,Adeline Dieudonné,"Dieudonné, Adeline",Pablo Martín Sánchez,"=""8498389879""","=""9788498389876""",5,4.05,Salamandra,Paperback,192,2020,2018,2021/07/23,2021/07/21,,,read,,,,1,0
54016,Todos los fuegos el fuego,Julio Cortázar,"Cortázar, Julio",,"=""9681675940""","=""9789681675943""",4,4.28,Fondo de Cultura Económica,Hardcover,198,2014,1966,2021/07/21,2021/07/19,,,read,,,,1,0
15829576,Las normas de la casa,Jodi Picoult,"Picoult, Jodi",Julio Hermoso,"=""8499981542""","=""9788499981543""",0,4.04,Temas de hoy,Paperback,704,2012,2008,,2021/07/21,to-read,to-read (#36),to-read,,,,0,0
56022281,"El buen padre (Inspectora Indira Ramos, #1)",Santiago Díaz,"Díaz, Santiago",,"=""8417910999""","=""9788417910990""",4,4.15,Reservoir Books,Paperback,416,2021,2021,2021/07/19,2021/07/18,,,read,,,,1,0
57614077,Después,Stephen  King,"King, Stephen",,"=""8401027128""","=""9788401027123""",4,3.96,Plaza & Janés,Hardcover,248,2021,2021,2021/07/18,2021/07/15,,,read,,,,1,0
57106040,La anomalía,Hervé Le Tellier,"Tellier, Hervé Le",Pablo Martín Sánchez,"=""8432237922""","=""9788432237928""",4,3.79,Seix Barral,Paperback,366,2021,2020,2021/07/15,2021/07/15,,,read,,,,1,0
7047328,Demian: historia de la juventud de Emil Sinclair,Hermann Hesse,"Hesse, Hermann",Genoveva Dietrich,"=""8420633399""","=""9788420633398""",5,4.14,Alianza Editorial,Paperback,178,1999,1919,2021/07/07,2021/07/06,,,read,,,,1,0
16120271,Siempre hemos vivido en el castillo,Shirley Jackson,"Jackson, Shirley",Paula Kuffer,"=""""","=""9788495587893""",5,3.91,Minúscula,Paperback,208,2012,1962,2021/07/06,2021/07/05,,,read,,,,1,0
34884918,Falacias lógicas: Las 59 falacias lógicas más poderosas,Steve   Allen,"Allen, Steve",,"=""""","=""""",3,3.94,,Kindle Edition,96,2017,,2021/07/05,2021/07/04,,,read,,,,1,0
50075270,La cadena,Adrian McKinty,"McKinty, Adrian",Santiago del Rey Farrés,"=""8408214101""","=""9788408214106""",4,3.78,Planeta,Paperback,448,2019,2019,2021/07/05,2021/07/02,,,read,,,,1,0
55682302,Arena,Miguel Ángel Oeste,"Oeste, Miguel Ángel",,"=""8490668809""","=""9788490668801""",4,3.25,Tusquets,Paperback,304,2020,2020,2021/06/30,2021/06/30,,,read,,,,1,0
54018648,El malogrado,Thomas Bernhard,"Bernhard, Thomas",,"=""""","=""""",4,4.02,,Kindle Edition,,2011,1983,2021/05/13,2021/05/05,,,read,,,,1,0
32603198,Una nueva felicidad: Lo que se desea con el corazón no puede ser malo,Curro Cañete,"Cañete, Curro",,"=""8423351602""","=""9788423351602""",3,3.65,Editorial Planeta,Kindle Edition,313,2016,,2021/06/13,2021/06/08,,,read,,,,1,0
15700182,"Tan fuerte, tan cerca",Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""""","=""""",3,3.97,Debolsillo,Paperback,442,2012,2005,2021/06/08,2021/05/17,,,read,,,,1,0
25541028,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Ashlee Vance,"Vance, Ashlee",,"=""0062301233""","=""9780062301239""",4,4.12,Ecco,Hardcover,392,2015,2015,2021/05/12,2021/05/10,,,read,,,,1,0
25795222,"No está solo (Colomba y Dante, #1)",Sandrone Dazieri,"Dazieri, Sandrone",Francisco Javier González Rovira,"=""8420413208""","=""9788420413204""",4,4.11,Alfahuara,Kindle Edition,552,2015,2014,2021/05/10,2016/07/17,,,read,,,,1,0
51825715,Por qué creemos en mierdas: Cómo nos engañamos a nosotros mismos,Ramón Nogueras Pérez,"Pérez, Ramón Nogueras",Oscar Huertas-Rosales,"=""8417248730""","=""9788417248734""",4,4.19,Kailas,Paperback,246,2020,,2021/05/05,2021/04/28,,,read,,,,1,0
53486362,Lo imprevisible: Todo lo que la tecnología quiere y no puede controlar,Marta García Aller,"Aller, Marta García",,"=""8408221701""","=""9788408221708""",4,4.03,Planeta,Paperback,352,2020,2020,2021/05/04,2021/04/28,,,read,,,,1,0
56420157,"La biblioteca de la medianoche (The Midnight World, #1)",Matt Haig,"Haig, Matt",Miguel Marqués Muñoz,"=""8413621658""","=""9788413621654""",4,3.98,Alianza Editorial,Hardcover,336,2021,2020,2021/04/24,2021/04/22,,,read,,,,1,0
35341092,La isla de las mil historias,Catherine Banner,"Banner, Catherine",,"=""""","=""""",5,3.98,Ediciones Salamandra,Kindle Edition,403,2017,2016,2021/04/22,2021/04/19,,,read,,,,1,0
55375596,La suerte del enano,César Pérez Gellida,"Gellida, César Pérez",,"=""8491294600""","=""9788491294603""",4,3.93,Suma,Paperback,592,2020,,2021/04/19,2021/04/11,,,read,,,,1,0
1274538,¡Tráguese ese sapo!,Brian Tracy,"Tracy, Brian",,"=""8495787342""","=""9788495787347""",3,3.87,Empresa Activa,Paperback,128,2003,2001,2021/04/17,2021/04/16,,,read,,,,1,0
56880889,Clics contra la humanidad: libertad y resistencia en la era de la distracción tecnológica,James             Williams,"Williams, James",Álex Gilbert,"=""8412141431""","=""9788412141436""",3,4.02,Gatopardo ediciones,Paperback,192,2021,2018,2021/04/16,2021/04/15,,,read,,,,1,0
54962679,Aquí no hay reglas: Netflix y la cultura de la reinvención (Spanish Edition),Reed Hastings,"Hastings, Reed","Erin Meyer, Efrén del Valle Peñamil","=""8417992081""","=""9788417992088""",4,4.27,CONECTA,Kindle Edition,384,2020,2020,2021/04/16,2021/04/11,,,read,,,,1,0
31842433,Mañanas milagrosas: Los 6 hábitos que cambiarán tu vida antes de las 8:00,Hal Elrod,"Elrod, Hal",,"=""8408160591""","=""9788408160595""",3,3.90,Zenith,Kindle Edition,208,2016,2012,2021/04/15,2021/04/15,,,read,,,,1,0
28871152,Mejillones para cenar,Birgit Vanderbeke,"Vanderbeke, Birgit",,"=""8424630750""","=""9788424630751""",3,3.66,La Galera,Paperback,106,2009,1990,2021/04/13,2021/04/13,,,read,,,,1,0
27392408,Zorba el griego: Vida y andanzas de Alexis Zorba,Nikos Kazantzakis,"Kazantzakis, Nikos",Selma Ancira,"=""8416011729""","=""9788416011728""",5,4.03,Acantilado,Paperback,384,2015,1946,2021/04/12,2021/03/28,,,read,,,,1,0
38104383,"Storytelling, la escritura mágica: Técnicas para ordenar las ideas, escribir con facilidad y hacer que te lean",Carlos Salas,"Salas, Carlos",,"=""""","=""""",4,4.17,Mirada Mágica SRL,Kindle Edition,177,2017,,2021/04/11,2021/04/04,,,read,,,,1,0
28787161,Gratitud,Oliver Sacks,"Sacks, Oliver",Damià Alou,"=""843396397X""","=""9788433963970""",4,4.17,Editorial Anagrama,Hardcover,72,2016,2015,2021/03/31,2021/03/31,,,read,,,,1,0
56856700,10 Reglas para comprender el mundo,Tim Harford,"Harford, Tim",,"=""8416883947""","=""9788416883943""",3,4.12,Conecta,Paperback,336,2021,2020,2021/02/18,2021/02/13,,,read,,,,1,0
37541277,Maigret tiende una trampa: Los casos de Maigret,Georges Simenon,"Simenon, Georges",,"=""8416748918""","=""9788416748914""",4,3.91,Acantilado,Kindle Edition,127,2017,1955,2019/06/14,2019/06/14,,,read,,,,1,0
53563898,Alimentar a la bestia,Al Álvarez,"Álvarez, Al",Juan Nadalini,"=""841797735X""","=""9788417977351""",3,3.98,Libros del Asteroide,Paperback,160,2020,1988,2021/03/30,2021/03/27,,,read,,,,1,0
56676610,Minimalismo digital: En defensa de la atención en un mundo ruidoso,Cal Newport,"Newport, Cal",Montserrat Asensio Fernández,"=""8449337240""","=""9788449337246""",5,4.05,Ediciones Paidós,Kindle Edition,491,2021,2019,2021/02/23,2021/02/23,,,read,,,,1,0
53444195,La vida invisible de Addie LaRue,V.E. Schwab,"Schwab, V.E.","Patricia Sebastián Hernández, Jennifer Hanover","=""8416517371""","=""9788416517374""",4,4.16,Umbriel,Paperback,500,2020,2020,2021/03/27,2021/02/26,,,read,,,,1,0
18718036,La pequeña ciudad donde se detuvo el tiempo,Bohumil Hrabal,"Hrabal, Bohumil",Monika Zgustová,"=""841547217X""","=""9788415472179""",3,3.89,Galaxia Gutenberg,Hardcover,178,2013,1974,2021/01/04,2021/01/02,,,read,,,,1,0
10307892,"La reina en el palacio de las corrientes de aire (Millennium, #3)",Stieg Larsson,"Larsson, Stieg",,"=""6070706013""","=""9786070706011""",4,4.24,Planeta Publishing,Paperback,864,2011,2007,2021/03/25,2021/02/26,,,read,,,,1,0
95525,El proceso,Franz Kafka,"Kafka, Franz",,"=""8495311313""","=""9788495311313""",4,3.94,"MESTAS Ediciones, S.L.",Mass Market Paperback,256,2001,1925,2021/03/20,2021/03/13,,,read,,,,1,0
6723396,"Asesinato en el Orient Express (Hercule Poirot, #10)",Agatha Christie,"Christie, Agatha",,"=""""","=""""",5,4.20,Santillana USA Publishing Company,Paperback,253,2007,1934,2021/03/10,2021/03/06,,,read,,,,1,0
6392791,La semana laboral de 4 horas,Timothy Ferriss,"Ferriss, Timothy",Maria Rodr,"=""8498673771""","=""9788498673777""",4,3.91,RBA,Paperback,192,2008,2007,2021/03/07,2021/03/07,,,read,,,,1,0
34451533,Kramp,María José Ferrada,"Ferrada, María José",,"=""9563602188""","=""9789563602180""",5,3.89,Emece,Paperback,132,2017,2017,2019/06/09,2019/06/09,,,read,,,,1,0
166650,Poeta en Nueva York,Federico García Lorca,"Lorca, Federico García",María Clementa Millán,"=""8437607256""","=""9788437607252""",4,4.12,Ediciones Cátedra,Paperback,264,1996,1940,2021/02/26,2021/02/23,,,read,,,,1,0
52215084,JOHN WHITMORE - COACHING - JOH,John Whitmore,"Whitmore, John",,"=""8833620034""","=""9788833620039""",4,4.30,Unicomunicazione.it,Paperback,0,2018,,2021/02/26,2021/02/20,,,read,,,,1,0
6240963,Paisaje con grano de arena,Wisława Szymborska,"Szymborska, Wisława","Ana María Moix, Jerzy Słavomirsky","=""8426427952""","=""9788426427953""",4,4.33,Lumen,Paperback,216,1997,1995,2021/02/20,2021/01/04,,,read,,,,1,0
31344527,Una habitación propia,Virginia Woolf,"Woolf, Virginia",,"=""8899941017""","=""9788899941017""",4,4.22,Greenbooks Editore,Kindle Edition,80,2016,1929,2021/02/20,2021/02/20,,,read,,,,1,0
42102610,Hazte la cama. Y otros pequeños hábitos que cambiarán tu vida y el mundo,William H. McRaven,"McRaven, William H.",,"=""6070745132""","=""9786070745133""",3,4.01,Editorial Planeta,Kindle Edition,176,2018,2017,2021/02/19,2021/02/19,,,read,,,,1,0
40942829,Minimalismo: Para una vida con sentido,Joshua Fields Millburn,"Millburn, Joshua Fields",,"=""8499886329""","=""9788499886329""",4,3.69,Kairós,Paperback,162,2018,2011,2021/02/18,2021/02/17,,,read,,,,1,0
95534,La Odisea,Homer,"Homer, Homer",,"=""8497643682""","=""9788497643689""",5,3.83,Edimat Libros,Paperback,322,2005,-800,2021/02/18,2021/02/13,,,read,,,,1,0
56257579,Páradais,Fernanda Melchor,"Melchor, Fernanda",,"=""8439737718""","=""9788439737711""",3,3.62,Literatura Random House,Paperback,160,2021,2021,2021/02/16,2021/02/16,,,read,,,,1,0
56585021,Gema,Milena Busquets,"Busquets, Milena",,"=""843399915X""","=""9788433999153""",4,3.09,Anagrama,Paperback,176,2021,2021,2021/02/16,2021/02/15,,,read,,,,1,0
3434,Las cinco personas que encontrarás en el cielo,Mitch Albom,"Albom, Mitch",,"=""9706518991""","=""9789706518996""",5,4.01,Oceano De Mexico,Paperback,256,2013,2003,2021/02/15,2021/02/15,,,read,,,,1,0
56355419,Miss Marte,Manuel Jabois,"Jabois, Manuel",,"=""842045432X""","=""9788420454320""",4,3.51,Alfaguara,Paperback,208,2021,2021,2021/02/14,2021/02/13,,,read,,,,1,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",5,4.02,Norton,Paperback,488,1986,1897,2021/02/12,2021/02/06,,,read,,,,1,0
55959819,Piensa como un monje: Entrena tu mente para la paz interior y consigue una vida plena (Spanish Edition),Jay Shetty,"Shetty, Jay",Ignacio Gómez Calvo,"=""8425358299""","=""9788425358296""",4,4.18,GRIJALBO,Kindle Edition,281,2020,2020,2021/02/11,2021/02/06,,,read,,,,1,0
56139013,La gente no existe,Laura Ferrero,"Ferrero, Laura",,"=""8420454648""","=""9788420454641""",4,3.90,Alfaguara,Paperback,208,2021,,2021/02/11,2021/02/06,,,read,,,,1,0
1784482,La isla del tesoro,Robert Louis Stevenson,"Stevenson, Robert Louis",María Durante,"=""8496246086""","=""9788496246089""",5,3.85,Diario El País,Mass Market Paperback,269,2004,1882,2021/02/04,2021/01/30,,,read,,,,1,0
56169677,Revancha,Kiko Amat,"Amat, Kiko",,"=""8433999176""","=""9788433999177""",4,3.99,Anagrama,Paperback,328,2021,2021,2021/02/04,2021/02/03,,,read,,,,1,0
42180236,Desconecta (Padres e hijos) (Spanish Edition),Marc Masip Montaner,"Montaner, Marc Masip",,"=""8448024885""","=""9788448024888""",3,3.19,Libros Cúpula,Kindle Edition,192,2018,,2021/02/03,2021/02/03,,,read,,,,1,0
1365225,Las batallas en el desierto,José Emilio Pacheco,"Pacheco, José Emilio",,"=""9684114737""","=""9789684114739""",4,4.13,Editorial Era,Paperback,72,2005,1981,2021/01/30,2021/01/29,,,read,,,,1,0
18753581,An Illustrated Book of Bad Arguments,Ali Almossawi,"Almossawi, Ali",Alejandro Giraldo,"=""098993120X""","=""9780989931205""",3,3.81,JasperCollins Publishers,Hardcover,56,2013,2013,2021/01/30,2021/01/29,,,read,,,,1,0
43216606,Sánchez,Esther García Llovet,"Llovet, Esther García",,"=""8433998676""","=""9788433998675""",3,3.36,Editorial Anagrama,Paperback,136,2019,2019,2021/01/29,2021/01/25,,,read,,,,1,0
87819,La ciudad de los prodigios,Eduardo Mendoza,"Mendoza, Eduardo",,"=""""","=""""",5,3.88,Círculo de Lectores,Hardcover,429,1987,1986,2021/01/28,2021/01/16,,,read,,,,1,0
55230643,Centroeuropa,Vicente Luis Mora,"Mora, Vicente Luis",,"=""8418218088""","=""9788418218088""",4,4.10,Galaxia Gutenberg,Hardcover,184,2020,2020,2021/01/25,2021/01/23,,,read,,,,1,0
56028601,Gordo de feria,Esther García Llovet,"Llovet, Esther García",,"=""8433999052""","=""9788433999054""",3,2.88,Anagrama,Paperback,160,2021,2021,2021/01/23,2021/01/23,,,read,,,,1,0
56038507,"Las ciudades evanescentes: Miedos, soledades y pandemias en un mundo globalizado",Ramón Lobo,"Lobo, Ramón",,"=""8499429491""","=""9788499429496""",4,3.59,Ediciones Península,Kindle Edition,188,2020,,2021/01/23,2021/01/19,,,read,,,,1,0
34689278,Libre y salvaje: La gran aventura de la vuelta al mundo a pie,Ignacio Dean,"Dean, Ignacio",,"=""8408171062""","=""9788408171065""",4,3.96,Zenith,Kindle Edition,388,2017,,2021/01/22,2021/01/22,,,read,,,,1,0
102962,Mortal y rosa,Francisco Umbral,"Umbral, Francisco",,"=""8422664372""","=""9788408081333""",5,4.22,Planeta,Paperback,256,2008,1975,2021/01/12,2020/12/16,,,read,,,,1,0
55682280,El hijo del chófer,Jordi Amat i Fusté,"Fusté, Jordi Amat i",,"=""849066871X""","=""9788490668719""",4,3.65,Tusquets,Paperback,256,2020,2022,2021/01/12,2021/01/11,,,read,,,,1,0
916114,La vida es sueño,Pedro Calderón de la Barca,"Barca, Pedro Calderón de la",Ciraco Moron,"=""8437600928""","=""9788437600925""",5,3.93,Cátedra,Paperback,207,2001,1635,2021/01/11,2021/01/10,,,read,,,,1,0
1597101,Iluminaciones,Arthur Rimbaud,"Rimbaud, Arthur",Cintio Vitier,"=""9505630093""","=""9789505630097""",3,4.32,Ediciones Colihue,Paperback,103,2004,1875,2021/01/03,2021/01/03,,,read,,,,1,0
55170929,Un amor,Sara Mesa,"Mesa, Sara",Marta Martín,"=""8433941712""","=""9788433941718""",4,3.56,Anagrama,Kindle Edition,143,2020,2020,2021/01/02,2021/01/02,,,read,,,,1,0
24934393,Reparar a los vivos,Maylis de Kerangal,"Kerangal, Maylis de",Javier Albiñana,"=""8433979132""","=""9788433979131""",4,3.84,Editorial Anagrama,Paperback,256,2015,2014,2020/12/31,2020/12/28,,,read,,,,1,0
40310022,El sutil arte de que (casi todo) te importe una mierda,Mark Manson,"Manson, Mark",Anna Roig,"=""8491393250""","=""9788491393252""",3,3.86,HarperCollins Ibérica S.A.,Kindle Edition,242,2018,2016,2020/12/24,2020/12/22,,,read,,,,1,0
52764201,Todo lo que sé sobre el amor,Dolly Alderton,"Alderton, Dolly",Anna Valor Blanquer,"=""8408214357""","=""9788408214359""",3,3.94,Planeta,Paperback,384,2019,2018,2020/12/19,2020/12/17,,,read,,,,1,0
17855653,"Amor, rebeldía, libertad y sangre",Manolillo Chinato,"Chinato, Manolillo",,"=""""","=""""",4,4.24,,Unknown Binding,95,2003,2003,2020/12/16,2020/12/07,,,read,,,,1,0
20618461,Gambito de reina,Walter Tevis,"Tevis, Walter",Rafael Marín Trechera,"=""8498890799""","=""9788498890792""",4,4.18,Madrid: Alamut,Paperback,336,2013,1983,2020/12/11,2020/12/07,,,read,,,,1,0
56202,Son de mar,Manuel Vicent,"Vicent, Manuel",,"=""8495501112""","=""9788495501110""",5,3.66,Debolsillo,Mass Market Paperback,304,2002,1999,2020/12/08,2020/12/07,,,read,,,,1,0
44572278,"Rialto, 11: Naufragios y pecios de una librería",Belén Rubiano,"Rubiano, Belén",,"=""841700775X""","=""9788417007751""",4,3.79,Libros del Asteroide,Paperback,240,2019,2019,2020/12/03,2020/12/01,,,read,,,,1,0
50076403,Gente normal,Sally Rooney,"Rooney, Sally",Inga Pellisa,"=""""","=""""",5,3.81,Literatura Random House,Paperback,256,2019,2018,2020/12/01,2020/11/29,,,read,,,,1,0
7652046,El congreso de literatura,César Aira,"Aira, César",,"=""9684115768""","=""9789684115767""",3,3.59,Ediciones ERA,Paperback,88,2006,1997,2020/11/29,2020/11/28,,,read,,,,1,0
52779297,Temporada de avispas,Elisa Ferrer,"Ferrer, Elisa",,"=""8490667543""","=""9788490667545""",3,3.60,Tusquets,Paperback,240,2019,2019,2020/11/28,2020/11/27,,,read,,,,1,0
60662,El camino,Miguel Delibes,"Delibes, Miguel",,"=""8423334783""","=""9788423334780""",5,4.12,Ediciones Destino,Paperback,224,2006,1950,2020/11/27,2020/11/23,,,read,,,,1,0
55141032,El silencio,Don DeLillo,"DeLillo, Don",Javier Calvo Perales,"=""8432237116""","=""9788432237119""",2,2.66,Seix Barral,Paperback,110,2020,2020,2020/11/24,2020/11/24,,,read,,,,1,0
55403467,La ciudad de vapor,Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""8408235001""","=""9788408235002""",4,3.95,Editorial Planeta,Hardcover,224,2020,2020,2020/11/24,2020/11/23,,,read,,,,1,0
44803609,Vivan los hombres cabales,Guillermo Alonso Barcia,"Barcia, Guillermo Alonso",,"=""8494933310""","=""9788494933318""",4,4.08,niños gratis*,Paperback,112,2019,2019,2020/11/23,2020/11/23,,,read,,,,1,0
25871070,Piscinas vacías,Laura Ferrero,"Ferrero, Laura",,"=""8416339368""","=""9788416339365""",4,3.64,MeGustaEscribir,Kindle Edition,200,2015,2015,2020/11/23,2020/11/19,,,read,,,,1,0
16077185,Una tienda en París,Máximo Huerta,"Huerta, Máximo",,"=""8427039034""","=""9788427039032""",3,3.61,Ediciones Martínez Roca,Hardcover,352,2012,2012,2020/11/22,2020/11/22,,,read,,,,1,0
55374752,"Vive como un mendigo, baila como un rey",Ignatius Farray,"Farray, Ignatius",,"=""8499988229""","=""9788499988221""",3,3.86,Temas de Hoy,Paperback,272,2020,,2020/11/21,2020/11/19,,,read,,,,1,0
47668,Ensayo sobre la ceguera,José Saramago,"Saramago, José",,"=""""","=""""",5,4.18,Punto de Lectura,Paperback,329,2006,1995,2020/11/19,2020/11/14,,,read,,,,1,0
34064872,América,Manuel Vilas,"Vilas, Manuel",,"=""""","=""""",3,3.55,,Unknown Binding,,,2017,2020/11/16,2020/11/11,,,read,,,,1,0
28690711,El diario de Ana Frank,Anne Frank,"Frank, Anne",,"=""9877183307""","=""9789877183306""",5,4.20,Ediciones LEA,Kindle Edition,322,2016,1947,2020/11/14,2020/11/11,,,read,,,,1,0
55730815,Aquitania,Eva García Sáenz de Urturi,"Urturi, Eva García Sáenz de",,"=""8408235516""","=""9788408235514""",2,3.80,Planeta,Hardcover,416,2020,2020,2020/11/12,2020/11/08,,,read,,,,1,0
55384437,La felicidad en el trabajo,Marie Kondō,"Kondō, Marie",Scott Sonenshein,"=""8403519370""","=""9788403519374""",3,3.48,Aguilar,Paperback,320,2021,2020,2020/11/12,2020/11/11,,,read,,,,1,0
35113778,¿Dónde vamos a bailar esta noche?,Javier Aznar,"Aznar, Javier",,"=""9788494629""","=""9788494629938""",4,4.20,Círculo de Tiza,Paperback,280,2017,2017,2020/11/08,2020/10/28,,,read,,,,1,0
54334693,"Rey blanco (Antonia Scott, #3)",Juan Gómez-Jurado,"Gómez-Jurado, Juan",Fran Ferriz,"=""8466668543""","=""9788466668545""",4,4.24,Ediciones B,Hardcover,528,2020,2020,2020/11/07,2020/11/06,,,read,,,,1,0
